video_id,titulo,data_publicacao,descricao,visualizacoes,curtidas,comentarios,channel_id,channel_title,url,data_coleta,politico,partido,cargo
FICJiJcaca0,Eu proponho que todos os bandidos se entreguem.,2026-08-03T19:30:33Z,"Renan Santos é pré-candidato a Presidente da República
Ajude na vaquinha https://queroapoiar.com.br/renan

Entre nos grupos de zap!
http://zap.renansantosmbl.com/

Siga no Instagram 
http://instagram.com/renansantosmbl

Twitter
http://x.com/renansantosmbl

Tiktok
http://tiktok.com/@renansantosmbl 

Whatsapp
https://whatsapp.com/channel/0029Val4r3qHrDZXLe3VFm1e",115628,10695,377,UCMLluq-qSne85Un73ToYI2w,Renan Santos,https://www.youtube.com/watch?v=FICJiJcaca0,2026-08-12,Renan Santos,MISSÃO,Candidato
NmKPHitc8k0,ESTÃO TODOS COM MEDO | ANÁLISES RENAIS | 03/08/2026,2026-08-03T19:25:08Z,"Venha para o Congresso da Missão! http://congresso.missao.org.br 

Faça seu pix agora https://doe.missao.org.br/

Entre nos grupos de zap!
http://renansantosmbl.com/zap

Siga no Instagram 
http://instagram.com/renansantosmbl

Twitter
http://x.com/renansantosmbl

Tiktok
http://tiktok.com/@renansantosmbl 

Whatsapp
https://whatsapp.com/channel/0029Val4r3qHrDZXLe3VFm1e",90206,16618,423,UCMLluq-qSne85Un73ToYI2w,Renan Santos,https://www.youtube.com/watch?v=NmKPHitc8k0,2026-08-12,Renan Santos,MISSÃO,Candidato
wHoo0_DxMEw,BATE-PAPO COM LUCAS DI GRASSI | Criação de uma Equipe Brasileira de Fórmula 1,2026-08-03T19:22:16Z,"Entre nos grupos de zap!
http://renansantosmbl.com/zap

Siga no Instagram 
http://instagram.com/renansantosmbl

Twitter
http://x.com/renansantosmbl

Tiktok
http://tiktok.com/@renansantosmbl 

Whatsapp
https://whatsapp.com/channel/0029Val4r3qHrDZXLe3VFm1e",37987,5312,314,UCMLluq-qSne85Un73ToYI2w,Renan Santos,https://www.youtube.com/watch?v=wHoo0_DxMEw,2026-08-12,Renan Santos,MISSÃO,Candidato
UEdMYxw0748,Favelados não são cidadãos,2026-08-03T17:00:30Z,"Renan Santos é pré-candidato a Presidente da República
Ajude na vaquinha https://queroapoiar.com.br/renan

Entre nos grupos de zap!
http://zap.renansantosmbl.com/

Siga no Instagram 
http://instagram.com/renansantosmbl

Twitter
http://x.com/renansantosmbl

Tiktok
http://tiktok.com/@renansantosmbl 

Whatsapp
https://whatsapp.com/channel/0029Val4r3qHrDZXLe3VFm1e",220211,20966,820,UCMLluq-qSne85Un73ToYI2w,Renan Santos,https://www.youtube.com/watch?v=UEdMYxw0748,2026-08-12,Renan Santos,MISSÃO,Candidato
WNbevf3UM0E,Vou acabar com o bolsa-família?,2026-08-03T15:00:06Z,"Renan Santos é pré-candidato a Presidente da República
Ajude na vaquinha https://queroapoiar.com.br/renan

Entre nos grupos de zap!
http://zap.renansantosmbl.com/

Siga no Instagram 
http://instagram.com/renansantosmbl

Twitter
http://x.com/renansantosmbl

Tiktok
http://tiktok.com/@renansantosmbl 

Whatsapp
https://whatsapp.com/channel/0029Val4r3qHrDZXLe3VFm1e",308489,16483,580,UCMLluq-qSne85Un73ToYI2w,Renan Santos,https://www.youtube.com/watch?v=WNbevf3UM0E,2026-08-12,Renan Santos,MISSÃO,Candidato
dmET4rnCreA,VENHAM ME PEGAR!,2026-08-02T21:00:31Z,"Renan Santos é pré-candidato a Presidente da República
Ajude na vaquinha https://queroapoiar.com.br/renan

Entre nos grupos de zap!
http://renansantosmbl.com/zap

Siga no Instagram 
http://instagram.com/renansantosmbl

Twitter
http://x.com/renansantosmbl

Tiktok
http://tiktok.com/@renansantosmbl 

Whatsapp
https://whatsapp.com/channel/0029Val4r3qHrDZXLe3VFm1e",72934,7996,374,UCMLluq-qSne85Un73ToYI2w,Renan Santos,https://www.youtube.com/watch?v=dmET4rnCreA,2026-08-12,Renan Santos,MISSÃO,Candidato
AzzJosPAXtA,Lula está há 30 anos falando a mesma coisa!,2026-08-02T18:50:04Z,"Renan Santos é pré-candidato a Presidente da República
Ajude na vaquinha https://queroapoiar.com.br/renan

Entre nos grupos de zap!
http://renansantosmbl.com/zap

Siga no Instagram 
http://instagram.com/renansantosmbl

Twitter
http://x.com/renansantosmbl

Tiktok
http://tiktok.com/@renansantosmbl 

Whatsapp
https://whatsapp.com/channel/0029Val4r3qHrDZXLe3VFm1e",547618,27795,1043,UCMLluq-qSne85Un73ToYI2w,Renan Santos,https://www.youtube.com/watch?v=AzzJosPAXtA,2026-08-12,Renan Santos,MISSÃO,Candidato
rdd5CfiyJgI,É fácil cruzar a fronteira do Brasil com o Paraguai?,2026-08-02T13:30:03Z,"Renan Santos é pré-candidato a Presidente da República
Ajude na vaquinha https://queroapoiar.com.br/renan

Entre nos grupos de zap!
http://renansantosmbl.com/zap

Siga no Instagram 
http://instagram.com/renansantosmbl

Twitter
http://x.com/renansantosmbl

Tiktok
http://tiktok.com/@renansantosmbl 

Whatsapp
https://whatsapp.com/channel/0029Val4r3qHrDZXLe3VFm1e",39760,5088,182,UCMLluq-qSne85Un73ToYI2w,Renan Santos,https://www.youtube.com/watch?v=rdd5CfiyJgI,2026-08-12,Renan Santos,MISSÃO,Candidato
d08USIIjIfE,Não vou dar celular nem vale-gás para ninguém!,2026-08-02T11:00:06Z,"Renan Santos é pré-candidato a Presidente da República
Ajude na vaquinha https://queroapoiar.com.br/renan

Entre nos grupos de zap!
http://renansantosmbl.com/zap

Siga no Instagram 
http://instagram.com/renansantosmbl

Twitter
http://x.com/renansantosmbl

Tiktok
http://tiktok.com/@renansantosmbl 

Whatsapp
https://whatsapp.com/channel/0029Val4r3qHrDZXLe3VFm1e",98148,11055,507,UCMLluq-qSne85Un73ToYI2w,Renan Santos,https://www.youtube.com/watch?v=d08USIIjIfE,2026-08-12,Renan Santos,MISSÃO,Candidato
BFEBG_q0NmE,URGENTE: LANÇAMENTO DA CANDIDATURA DE RENAN SANTOS AO VIVO,2026-08-01T23:13:09Z,"Renan Santos é pré-candidato a Presidente da República
Ajude na vaquinha https://queroapoiar.com.br/renan

Entre nos grupos de zap!
http://renansantosmbl.com/zap

Siga no Instagram 
http://instagram.com/renansantosmbl

Twitter
http://x.com/renansantosmbl

Tiktok
http://tiktok.com/@renansantosmbl 

Whatsapp
https://whatsapp.com/channel/0029Val4r3qHrDZXLe3VFm1e",160968,25736,1210,UCMLluq-qSne85Un73ToYI2w,Renan Santos,https://www.youtube.com/watch?v=BFEBG_q0NmE,2026-08-12,Renan Santos,MISSÃO,Candidato
kF6_TlV5iv4,Resposta ao Lula,2026-07-31T16:30:24Z,"Renan Santos é pré-candidato a Presidente da República
Ajude na vaquinha https://queroapoiar.com.br/renan

Entre nos grupos de zap!
http://renansantosmbl.com/zap

Siga no Instagram 
http://instagram.com/renansantosmbl

Twitter
http://x.com/renansantosmbl

Tiktok
http://tiktok.com/@renansantosmbl 

Whatsapp
https://whatsapp.com/channel/0029Val4r3qHrDZXLe3VFm1e",191600,26127,1116,UCMLluq-qSne85Un73ToYI2w,Renan Santos,https://www.youtube.com/watch?v=kF6_TlV5iv4,2026-08-12,Renan Santos,MISSÃO,Candidato
jwD9BE8swk8,"É oficial, estamos fora dos debate.",2026-07-31T14:18:50Z,"Renan Santos é pré-candidato a Presidente da República
Ajude na vaquinha https://queroapoiar.com.br/renan

Entre nos grupos de zap!
http://renansantosmbl.com/zap

Siga no Instagram 
http://instagram.com/renansantosmbl

Twitter
http://x.com/renansantosmbl

Tiktok
http://tiktok.com/@renansantosmbl 

Whatsapp
https://whatsapp.com/channel/0029Val4r3qHrDZXLe3VFm1e",570662,39804,2174,UCMLluq-qSne85Un73ToYI2w,Renan Santos,https://www.youtube.com/watch?v=jwD9BE8swk8,2026-08-12,Renan Santos,MISSÃO,Candidato
i2fknjKfiCY,Bomba! Lulinha é envolvido no escândalo do INSS,2026-07-30T22:33:50Z,"Renan Santos é pré-candidato a Presidente da República
Ajude na vaquinha https://queroapoiar.com.br/renan

Entre nos grupos de zap!
http://renansantosmbl.com/zap

Siga no Instagram 
http://instagram.com/renansantosmbl

Twitter
http://x.com/renansantosmbl

Tiktok
http://tiktok.com/@renansantosmbl 

Whatsapp
https://whatsapp.com/channel/0029Val4r3qHrDZXLe3VFm1e",75493,10180,333,UCMLluq-qSne85Un73ToYI2w,Renan Santos,https://www.youtube.com/watch?v=i2fknjKfiCY,2026-08-12,Renan Santos,MISSÃO,Candidato
8eBQDiwJKlE,@kimkataguiri  foi cancelado,2026-07-30T20:30:20Z,"Renan Santos é pré-candidato a Presidente da República
Ajude na vaquinha https://queroapoiar.com.br/renan

Entre nos grupos de zap!
http://renansantosmbl.com/zap

Siga no Instagram 
http://instagram.com/renansantosmbl

Twitter
http://x.com/renansantosmbl

Tiktok
http://tiktok.com/@renansantosmbl 

Whatsapp
https://whatsapp.com/channel/0029Val4r3qHrDZXLe3VFm1e",186180,20335,419,UCMLluq-qSne85Un73ToYI2w,Renan Santos,https://www.youtube.com/watch?v=8eBQDiwJKlE,2026-08-12,Renan Santos,MISSÃO,Candidato
yBP9AfaAXWs,Eu briguei com um jacaré no Mato Grosso do Sul,2026-07-30T15:00:38Z,"Renan Santos é pré-candidato a Presidente da República
Ajude na vaquinha https://queroapoiar.com.br/renan

Entre nos grupos de zap!
http://renansantosmbl.com/zap

Siga no Instagram 
http://instagram.com/renansantosmbl

Twitter
http://x.com/renansantosmbl

Tiktok
http://tiktok.com/@renansantosmbl 

Whatsapp
https://whatsapp.com/channel/0029Val4r3qHrDZXLe3VFm1e",84647,10895,366,UCMLluq-qSne85Un73ToYI2w,Renan Santos,https://www.youtube.com/watch?v=yBP9AfaAXWs,2026-08-12,Renan Santos,MISSÃO,Candidato
46c91_j-5jk,Pegamos 3 crackudos,2026-07-30T12:00:22Z,"Renan Santos é pré-candidato a Presidente da República
Ajude na vaquinha https://queroapoiar.com.br/renan

Entre nos grupos de zap!
http://renansantosmbl.com/zap

Siga no Instagram 
http://instagram.com/renansantosmbl

Twitter
http://x.com/renansantosmbl

Tiktok
http://tiktok.com/@renansantosmbl 

Whatsapp
https://whatsapp.com/channel/0029Val4r3qHrDZXLe3VFm1e",65088,7767,266,UCMLluq-qSne85Un73ToYI2w,Renan Santos,https://www.youtube.com/watch?v=46c91_j-5jk,2026-08-12,Renan Santos,MISSÃO,Candidato
UOkB3GttLGc,ADPF STF,2026-07-29T22:00:39Z,"Renan Santos é pré-candidato a Presidente da República
Ajude na vaquinha https://queroapoiar.com.br/renan

Entre nos grupos de zap!
http://renansantosmbl.com/zap

Siga no Instagram 
http://instagram.com/renansantosmbl

Twitter
http://x.com/renansantosmbl

Tiktok
http://tiktok.com/@renansantosmbl 

Whatsapp
https://whatsapp.com/channel/0029Val4r3qHrDZXLe3VFm1e",198489,27212,1056,UCMLluq-qSne85Un73ToYI2w,Renan Santos,https://www.youtube.com/watch?v=UOkB3GttLGc,2026-08-12,Renan Santos,MISSÃO,Candidato
WtfBGCYFSUs,Comparando eu Lula e Flávio,2026-07-29T20:30:22Z,"Renan Santos é pré-candidato a Presidente da República
Ajude na vaquinha https://queroapoiar.com.br/renan

Entre nos grupos de zap!
http://renansantosmbl.com/zap

Siga no Instagram 
http://instagram.com/renansantosmbl

Twitter
http://x.com/renansantosmbl

Tiktok
http://tiktok.com/@renansantosmbl 

Whatsapp
https://whatsapp.com/channel/0029Val4r3qHrDZXLe3VFm1e",168962,19871,676,UCMLluq-qSne85Un73ToYI2w,Renan Santos,https://www.youtube.com/watch?v=WtfBGCYFSUs,2026-08-12,Renan Santos,MISSÃO,Candidato
y7e1I7Gww30,FLÁVIO BOLSONARO ESTÁ FUGINDO DO RENAN | ANÁLISES RENAIS | 29/07/2026,2026-07-29T19:19:37Z,"Venha para o Congresso da Missão! http://congresso.missao.org.br 

Faça seu pix agora https://doe.missao.org.br/

Entre nos grupos de zap!
http://renansantosmbl.com/zap

Siga no Instagram 
http://instagram.com/renansantosmbl

Twitter
http://x.com/renansantosmbl

Tiktok
http://tiktok.com/@renansantosmbl 

Whatsapp
https://whatsapp.com/channel/0029Val4r3qHrDZXLe3VFm1e",77279,13774,540,UCMLluq-qSne85Un73ToYI2w,Renan Santos,https://www.youtube.com/watch?v=y7e1I7Gww30,2026-08-12,Renan Santos,MISSÃO,Candidato
qJQjmr1KRLI,RENAN VISITA FAZENDA DE TABACO NO RIO GRANDE DO SUL,2026-07-29T18:49:16Z,"Renan Santos é pré-candidato a Presidente da República
Ajude na vaquinha https://queroapoiar.com.br/renan

Entre nos grupos de zap!
http://renansantosmbl.com/zap

Siga no Instagram 
http://instagram.com/renansantosmbl

Twitter
http://x.com/renansantosmbl

Tiktok
http://tiktok.com/@renansantosmbl 

Whatsapp
https://whatsapp.com/channel/0029Val4r3qHrDZXLe3VFm1e",86993,8006,656,UCMLluq-qSne85Un73ToYI2w,Renan Santos,https://www.youtube.com/watch?v=qJQjmr1KRLI,2026-08-12,Renan Santos,MISSÃO,Candidato
rFuiiEMjTMY,Larguei tudo,2026-07-29T18:01:32Z,"Renan Santos é pré-candidato a Presidente da República
Ajude na vaquinha https://queroapoiar.com.br/renan

Entre nos grupos de zap!
http://renansantosmbl.com/zap

Siga no Instagram 
http://instagram.com/renansantosmbl

Twitter
http://x.com/renansantosmbl

Tiktok
http://tiktok.com/@renansantosmbl 

Whatsapp
https://whatsapp.com/channel/0029Val4r3qHrDZXLe3VFm1e",50940,6638,188,UCMLluq-qSne85Un73ToYI2w,Renan Santos,https://www.youtube.com/watch?v=rFuiiEMjTMY,2026-08-12,Renan Santos,MISSÃO,Candidato
XnRaesLB__U,FOI ASSIM QUE O LULA E O PT DESTRUÍRAM A MINHA VIDA,2026-07-29T14:41:01Z,"Renan Santos é pré-candidato a Presidente da República
Ajude na vaquinha https://queroapoiar.com.br/renan

Entre nos grupos de zap!
http://renansantosmbl.com/zap

Siga no Instagram 
http://instagram.com/renansantosmbl

Twitter
http://x.com/renansantosmbl

Tiktok
http://tiktok.com/@renansantosmbl 

Whatsapp
https://whatsapp.com/channel/0029Val4r3qHrDZXLe3VFm1e",25231,3233,462,UCMLluq-qSne85Un73ToYI2w,Renan Santos,https://www.youtube.com/watch?v=XnRaesLB__U,2026-08-12,Renan Santos,MISSÃO,Candidato
joJg3M4Byaw,RESPONDENDO ATAQUES | ANÁLISES RENAIS | 28/07/2026,2026-07-28T21:06:42Z,"Venha para o Congresso da Missão! http://congresso.missao.org.br 

Faça seu pix agora https://doe.missao.org.br/

Entre nos grupos de zap!
http://renansantosmbl.com/zap

Siga no Instagram 
http://instagram.com/renansantosmbl

Twitter
http://x.com/renansantosmbl

Tiktok
http://tiktok.com/@renansantosmbl 

Whatsapp
https://whatsapp.com/channel/0029Val4r3qHrDZXLe3VFm1e",114594,20371,648,UCMLluq-qSne85Un73ToYI2w,Renan Santos,https://www.youtube.com/watch?v=joJg3M4Byaw,2026-08-12,Renan Santos,MISSÃO,Candidato
U3IZf7gt16I,VISITEI A CIDADE COM O PIOR IDH DO BRASIL,2026-07-28T20:16:16Z,"Renan Santos é pré-candidato a Presidente da República
Ajude na vaquinha https://queroapoiar.com.br/renan

Entre nos grupos de zap!
http://renansantosmbl.com/zap

Siga no Instagram 
http://instagram.com/renansantosmbl

Twitter
http://x.com/renansantosmbl

Tiktok
http://tiktok.com/@renansantosmbl 

Whatsapp
https://whatsapp.com/channel/0029Val4r3qHrDZXLe3VFm1e",50253,6627,436,UCMLluq-qSne85Un73ToYI2w,Renan Santos,https://www.youtube.com/watch?v=U3IZf7gt16I,2026-08-12,Renan Santos,MISSÃO,Candidato
3-AlMP0GL3w,Quantos animais você acha que morrem nas estradas por ano?,2026-07-27T22:00:19Z,"Renan Santos é pré-candidato a Presidente da República
Ajude na vaquinha https://queroapoiar.com.br/renan

Entre nos grupos de zap!
http://renansantosmbl.com/zap

Siga no Instagram 
http://instagram.com/renansantosmbl

Twitter
http://x.com/renansantosmbl

Tiktok
http://tiktok.com/@renansantosmbl 

Whatsapp
https://whatsapp.com/channel/0029Val4r3qHrDZXLe3VFm1e",83286,10968,395,UCMLluq-qSne85Un73ToYI2w,Renan Santos,https://www.youtube.com/watch?v=3-AlMP0GL3w,2026-08-12,Renan Santos,MISSÃO,Candidato
eXqlBd4tr28,Por que a mesma estrada é tão diferente em estados diferentes?,2026-07-27T19:00:28Z,"Renan Santos é pré-candidato a Presidente da República
Ajude na vaquinha https://queroapoiar.com.br/renan

Entre nos grupos de zap!
http://renansantosmbl.com/zap

Siga no Instagram 
http://instagram.com/renansantosmbl

Twitter
http://x.com/renansantosmbl

Tiktok
http://tiktok.com/@renansantosmbl 

Whatsapp
https://whatsapp.com/channel/0029Val4r3qHrDZXLe3VFm1e",166403,17994,579,UCMLluq-qSne85Un73ToYI2w,Renan Santos,https://www.youtube.com/watch?v=eXqlBd4tr28,2026-08-12,Renan Santos,MISSÃO,Candidato
FWfphTOnJJ4,Você não conhecia esse herói,2026-07-27T15:00:10Z,"Renan Santos é pré-candidato a Presidente da República
Ajude na vaquinha https://queroapoiar.com.br/renan

Entre nos grupos de zap!
http://renansantosmbl.com/zap

Siga no Instagram 
http://instagram.com/renansantosmbl

Twitter
http://x.com/renansantosmbl

Tiktok
http://tiktok.com/@renansantosmbl 

Whatsapp
https://whatsapp.com/channel/0029Val4r3qHrDZXLe3VFm1e",88662,13310,357,UCMLluq-qSne85Un73ToYI2w,Renan Santos,https://www.youtube.com/watch?v=FWfphTOnJJ4,2026-08-12,Renan Santos,MISSÃO,Candidato
UWhcMc05MTw,"Leonardo DiCaprio, Greta Thunberg and Marina Silva wont like this native brazilian.",2026-07-27T12:00:26Z,"Renan Santos é pré-candidato a Presidente da República
Ajude na vaquinha https://queroapoiar.com.br/renan

Entre nos grupos de zap!
http://renansantosmbl.com/zap

Siga no Instagram 
http://instagram.com/renansantosmbl

Twitter
http://x.com/renansantosmbl

Tiktok
http://tiktok.com/@renansantosmbl 

Whatsapp
https://whatsapp.com/channel/0029Val4r3qHrDZXLe3VFm1e",86303,10158,478,UCMLluq-qSne85Un73ToYI2w,Renan Santos,https://www.youtube.com/watch?v=UWhcMc05MTw,2026-08-12,Renan Santos,MISSÃO,Candidato
8UHsgbAZ4bA,O ICMBio quer destruir o turismo em Bonito,2026-07-26T22:30:08Z,"Renan Santos é pré-candidato a Presidente da República
Ajude na vaquinha https://queroapoiar.com.br/renan

Entre nos grupos de zap!
http://renansantosmbl.com/zap

Siga no Instagram 
http://instagram.com/renansantosmbl

Twitter
http://x.com/renansantosmbl

Tiktok
http://tiktok.com/@renansantosmbl 

Whatsapp
https://whatsapp.com/channel/0029Val4r3qHrDZXLe3VFm1e",83502,12026,395,UCMLluq-qSne85Un73ToYI2w,Renan Santos,https://www.youtube.com/watch?v=8UHsgbAZ4bA,2026-08-12,Renan Santos,MISSÃO,Candidato
_EY8EiJb9m4,Vamos tirar a ferrogrão do papel!,2026-07-26T21:30:36Z,"Renan Santos é pré-candidato a Presidente da República
Ajude na vaquinha https://queroapoiar.com.br/renan

Entre nos grupos de zap!
http://renansantosmbl.com/zap

Siga no Instagram 
http://instagram.com/renansantosmbl

Twitter
http://x.com/renansantosmbl

Tiktok
http://tiktok.com/@renansantosmbl 

Whatsapp
https://whatsapp.com/channel/0029Val4r3qHrDZXLe3VFm1e",84249,11065,283,UCMLluq-qSne85Un73ToYI2w,Renan Santos,https://www.youtube.com/watch?v=_EY8EiJb9m4,2026-08-12,Renan Santos,MISSÃO,Candidato
fF73E8h-x7U,"Sim, escola militar funciona!",2026-07-26T18:00:37Z,"Renan Santos é pré-candidato a Presidente da República
Ajude na vaquinha https://queroapoiar.com.br/renan

Entre nos grupos de zap!
http://renansantosmbl.com/zap

Siga no Instagram 
http://instagram.com/renansantosmbl

Twitter
http://x.com/renansantosmbl

Tiktok
http://tiktok.com/@renansantosmbl 

Whatsapp
https://whatsapp.com/channel/0029Val4r3qHrDZXLe3VFm1e",163977,19219,770,UCMLluq-qSne85Un73ToYI2w,Renan Santos,https://www.youtube.com/watch?v=fF73E8h-x7U,2026-08-12,Renan Santos,MISSÃO,Candidato
jem_aRC_TtQ,Mais um cr1me hediondo na Bahia,2026-07-25T22:30:08Z,"Renan Santos é pré-candidato a Presidente da República
Ajude na vaquinha https://queroapoiar.com.br/renan

Entre nos grupos de zap!
http://renansantosmbl.com/zap

Siga no Instagram 
http://instagram.com/renansantosmbl

Twitter
http://x.com/renansantosmbl

Tiktok
http://tiktok.com/@renansantosmbl 

Whatsapp
https://whatsapp.com/channel/0029Val4r3qHrDZXLe3VFm1e",194155,23735,1008,UCMLluq-qSne85Un73ToYI2w,Renan Santos,https://www.youtube.com/watch?v=jem_aRC_TtQ,2026-08-12,Renan Santos,MISSÃO,Candidato
PReC9EzsapA,FUI AMEAÇADO DE M0RTE!,2026-07-25T20:10:33Z,"Renan Santos é pré-candidato a Presidente da República
Ajude na vaquinha https://queroapoiar.com.br/renan

Entre nos grupos de zap!
http://renansantosmbl.com/zap

Siga no Instagram 
http://instagram.com/renansantosmbl

Twitter
http://x.com/renansantosmbl

Tiktok
http://tiktok.com/@renansantosmbl 

Whatsapp
https://whatsapp.com/channel/0029Val4r3qHrDZXLe3VFm1e",194656,24091,1065,UCMLluq-qSne85Un73ToYI2w,Renan Santos,https://www.youtube.com/watch?v=PReC9EzsapA,2026-08-12,Renan Santos,MISSÃO,Candidato
7qoxNn6Q8Z8,Eu desafio o Lula e o Flávio Bolsonaro.,2026-07-25T12:00:18Z,"Renan Santos é pré-candidato a Presidente da República
Ajude na vaquinha https://queroapoiar.com.br/renan

Entre nos grupos de zap!
http://renansantosmbl.com/zap

Siga no Instagram 
http://instagram.com/renansantosmbl

Twitter
http://x.com/renansantosmbl

Tiktok
http://tiktok.com/@renansantosmbl 

Whatsapp
https://whatsapp.com/channel/0029Val4r3qHrDZXLe3VFm1e",102422,13460,470,UCMLluq-qSne85Un73ToYI2w,Renan Santos,https://www.youtube.com/watch?v=7qoxNn6Q8Z8,2026-08-12,Renan Santos,MISSÃO,Candidato
-65DP3dDBqQ,É oficial: eles estão fugindo de mim!,2026-07-24T22:00:09Z,"Renan Santos é pré-candidato a Presidente da República
Ajude na vaquinha https://queroapoiar.com.br/renan

Entre nos grupos de zap!
http://renansantosmbl.com/zap

Siga no Instagram 
http://instagram.com/renansantosmbl

Twitter
http://x.com/renansantosmbl

Tiktok
http://tiktok.com/@renansantosmbl 

Whatsapp
https://whatsapp.com/channel/0029Val4r3qHrDZXLe3VFm1e",173487,22758,838,UCMLluq-qSne85Un73ToYI2w,Renan Santos,https://www.youtube.com/watch?v=-65DP3dDBqQ,2026-08-12,Renan Santos,MISSÃO,Candidato
CctTlHH3yH4,Lula tá com medo de mim!,2026-07-24T19:00:25Z,"Renan Santos é pré-candidato a Presidente da República
Ajude na vaquinha https://queroapoiar.com.br/renan

Entre nos grupos de zap!
http://renansantosmbl.com/zap

Siga no Instagram 
http://instagram.com/renansantosmbl

Twitter
http://x.com/renansantosmbl

Tiktok
http://tiktok.com/@renansantosmbl 

Whatsapp
https://whatsapp.com/channel/0029Val4r3qHrDZXLe3VFm1e",231849,26321,1151,UCMLluq-qSne85Un73ToYI2w,Renan Santos,https://www.youtube.com/watch?v=CctTlHH3yH4,2026-08-12,Renan Santos,MISSÃO,Candidato
f8OZpx9Uz10,Mato Grosso vai se separar do Brasil?,2026-07-24T15:00:11Z,"Renan Santos é pré-candidato a Presidente da República
Ajude na vaquinha https://queroapoiar.com.br/renan

Entre nos grupos de zap!
http://renansantosmbl.com/zap

Siga no Instagram 
http://instagram.com/renansantosmbl

Twitter
http://x.com/renansantosmbl

Tiktok
http://tiktok.com/@renansantosmbl 

Whatsapp
https://whatsapp.com/channel/0029Val4r3qHrDZXLe3VFm1e",214272,20824,689,UCMLluq-qSne85Un73ToYI2w,Renan Santos,https://www.youtube.com/watch?v=f8OZpx9Uz10,2026-08-12,Renan Santos,MISSÃO,Candidato
UwsFPPWfcH0,Você entendeu o que ele falou?,2026-07-24T12:00:23Z,"Renan Santos é pré-candidato a Presidente da República
Ajude na vaquinha https://queroapoiar.com.br/renan

Entre nos grupos de zap!
http://renansantosmbl.com/zap

Siga no Instagram 
http://instagram.com/renansantosmbl

Twitter
http://x.com/renansantosmbl

Tiktok
http://tiktok.com/@renansantosmbl 

Whatsapp
https://whatsapp.com/channel/0029Val4r3qHrDZXLe3VFm1e",96745,14079,506,UCMLluq-qSne85Un73ToYI2w,Renan Santos,https://www.youtube.com/watch?v=UwsFPPWfcH0,2026-08-12,Renan Santos,MISSÃO,Candidato
ItgpL1vHWJw,RENAN SANTOS -  AO VIVO EM CAMPO GRANDE/MS,2026-07-24T02:29:30Z,"Renan Santos é pré-candidato a Presidente da República
Ajude na vaquinha https://queroapoiar.com.br/renan

Entre nos grupos de zap!
http://renansantosmbl.com/zap

Siga no Instagram 
http://instagram.com/renansantosmbl

Twitter
http://x.com/renansantosmbl

Tiktok
http://tiktok.com/@renansantosmbl 

Whatsapp
https://whatsapp.com/channel/0029Val4r3qHrDZXLe3VFm1e",38390,6002,265,UCMLluq-qSne85Un73ToYI2w,Renan Santos,https://www.youtube.com/watch?v=ItgpL1vHWJw,2026-08-12,Renan Santos,MISSÃO,Candidato
Qp4X97fX-x8,Estão tacando granada de drones no Rio de Janeiro,2026-07-23T22:00:23Z,"Renan Santos é pré-candidato a Presidente da República
Ajude na vaquinha https://queroapoiar.com.br/renan

Entre nos grupos de zap!
http://renansantosmbl.com/zap

Siga no Instagram 
http://instagram.com/renansantosmbl

Twitter
http://x.com/renansantosmbl

Tiktok
http://tiktok.com/@renansantosmbl 

Whatsapp
https://whatsapp.com/channel/0029Val4r3qHrDZXLe3VFm1e",90344,11706,328,UCMLluq-qSne85Un73ToYI2w,Renan Santos,https://www.youtube.com/watch?v=Qp4X97fX-x8,2026-08-12,Renan Santos,MISSÃO,Candidato
4lA0WpQ9chQ,COLETIVA DE IMPRENSA RENAN SANTOS - AO VIVO EM CAMPO GRANDE/MS,2026-07-23T21:59:05Z,"Renan Santos é pré-candidato a Presidente da República
Ajude na vaquinha https://queroapoiar.com.br/renan

Entre nos grupos de zap!
http://renansantosmbl.com/zap

Siga no Instagram 
http://instagram.com/renansantosmbl

Twitter
http://x.com/renansantosmbl

Tiktok
http://tiktok.com/@renansantosmbl 

Whatsapp
https://whatsapp.com/channel/0029Val4r3qHrDZXLe3VFm1e",29788,5251,284,UCMLluq-qSne85Un73ToYI2w,Renan Santos,https://www.youtube.com/watch?v=4lA0WpQ9chQ,2026-08-12,Renan Santos,MISSÃO,Candidato
fbkgjh4PMBc,Resposta ao comentarista da GloboNews,2026-07-23T19:42:23Z,"Renan Santos é pré-candidato a Presidente da República
Ajude na vaquinha https://queroapoiar.com.br/renan

Entre nos grupos de zap!
http://renansantosmbl.com/zap

Siga no Instagram 
http://instagram.com/renansantosmbl

Twitter
http://x.com/renansantosmbl

Tiktok
http://tiktok.com/@renansantosmbl 

Whatsapp
https://whatsapp.com/channel/0029Val4r3qHrDZXLe3VFm1e",345925,35917,1308,UCMLluq-qSne85Un73ToYI2w,Renan Santos,https://www.youtube.com/watch?v=fbkgjh4PMBc,2026-08-12,Renan Santos,MISSÃO,Candidato
